,time,point,label,pid,bib,bib_display,tag,name,timeOfDay,epochTime,milePace,milePaceAvg,mph,kmPace,kmPaceAvg,kmh,etnp,etfp,startTime,sex,profile_color,_ver,alias,pace,paceAvg,splitTime,netTime,waveTime,course,country,country_iso,city,timestamp,i,u,place,leaderDiff,profile_pic,team,placeChange,isFinish,distance
121,01:35:41.44,18M,18M,R67WA45C,553,553,00553,Ryan Jara,11:45:41 am,1706978740.13,05:38,05:19,10.65,03:30,03:19,17.14,19M~01:41:22~11:51 am,FINISH~02:23:37~12:33 pm,10:09:59 am,M,5,6,SPLIT1,05:38 min/mile,05:19 min/mile,00:05:37.93,01:35:41.44,01:35:41.44,marathon,USA,us,Gorham,1706960740.13,1706978748_000277,1706978748_000278,114,+08:03.41,,,-1,,18.0
122,01:35:46.30,18M,18M,R32K76WH,597,597,00597,Matt Gillette,11:45:45 am,1706978744.99,05:22,05:20,11.19,03:20,03:19,18.00,19M~01:41:09~11:51 am,FINISH~02:19:42~12:29 pm,10:09:59 am,M,16,6,SPLIT1,05:22 min/mile,05:20 min/mile,00:05:21.84,01:35:46.30,01:35:46.30,marathon,USA,us,Allentown,1706960744.99,1706978754_000272,1706978754_000273,115,+08:08.27,,Garden State Track Club,5,,18.0
123,01:35:52.95,18M,18M,RPNJ5WEM,559,559,00559,Riley Cook,11:45:52 am,1706978751.64,05:34,05:20,10.80,03:28,03:19,17.38,19M~01:41:23~11:51 am,FINISH~02:22:53~12:32 pm,10:09:59 am,M,14,4,SPLIT1,05:34 min/mile,05:20 min/mile,00:05:33.29,01:35:52.95,01:35:52.95,marathon,USA,us,South Weber,1706960751.64,1706978761_000002,1706978761_000003,116,+08:14.92,,,2,,18.0
124,01:35:54.23,18M,18M,RR97FCMY,536,536,00536,Jordan Daniel,11:45:53 am,1706978752.92,05:35,05:20,10.77,03:28,03:19,17.34,19M~01:41:27~11:51 am,FINISH~02:22:25~12:32 pm,10:09:59 am,M,16,6,SPLIT1,05:35 min/mile,05:20 min/mile,00:05:34.17,01:35:54.23,01:35:54.23,marathon,USA,us,Westhampton,1706960752.92,1706978762_000268,1706978762_000269,117,+08:16.20,,elitefeats,2,,18.0
125,01:35:55.68,18M,18M,RRHZX7TE,529,529,00529,Daniel Docherty,11:45:55 am,1706978754.37,05:19,05:20,11.30,03:19,03:19,18.18,19M~01:41:22~11:51 am,FINISH~02:20:41~12:30 pm,10:09:59 am,M,11,17,SPLIT1,05:19 min/mile,05:20 min/mile,00:05:18.68,01:35:55.68,01:35:55.68,marathon,USA,us,Saint Paul,1706960754.37,1706978764_000252,1706985992_000021,118,+08:17.65,,El Jefe Running,6,,18.0
126,01:36:02.63,18M,18M,RHUW79N2,568,568,00568,Prescott Leach,11:46:02 am,1706978761.32,05:23,05:21,11.17,03:21,03:19,17.97,19M~01:41:26~11:51 am,FINISH~02:21:07~12:31 pm,10:09:59 am,M,1,17,SPLIT1,05:23 min/mile,05:21 min/mile,00:05:22.39,01:36:02.63,01:36:02.63,marathon,USA,us,Waltham,1706960761.32,1706978770_000261,1706986001_000060,119,+08:24.60,,Cambridge Sports Union,6,,18.0
127,01:36:08.55,18M,18M,R2HXYDZ7,571,571,00571,Jesse Davis,11:46:08 am,1706978767.24,05:38,05:21,10.65,03:30,03:20,17.15,19M~01:41:48~11:51 am,FINISH~02:24:17~12:34 pm,10:09:59 am,M,1,6,SPLIT1,05:38 min/mile,05:21 min/mile,00:05:37.89,01:36:08.55,01:36:08.55,marathon,USA,us,Omaha,1706960767.24,1706978775_000172,1706978775_000173,120,+08:30.52,,Indiana Elite Athletic Club,2,,18.0
128,01:36:13.58,18M,18M,RFBMCLPN,528,528,00528,Andrew McCann,11:46:13 am,1706978772.27,05:47,05:21,10.38,03:36,03:20,16.71,19M~01:41:59~11:51 am,FINISH~02:23:45~12:33 pm,10:09:59 am,M,11,4,SPLIT1,05:47 min/mile,05:21 min/mile,00:05:46.72,01:36:13.58,01:36:13.58,marathon,USA,us,Westerly,1706960772.27,1706978780_000300,1706978780_000301,121,+08:35.55,,,0,,18.0
129,01:36:27.48,18M,18M,RJPX864H,569,569,00569,James Withers,11:46:27 am,1706978786.17,05:29,05:22,10.95,03:25,03:20,17.63,19M~01:41:51~11:51 am,FINISH~02:22:32~12:32 pm,10:09:59 am,M,1,6,SPLIT1,05:29 min/mile,05:22 min/mile,00:05:28.69,01:36:27.48,01:36:27.48,marathon,USA,us,Utica,1706960786.17,1706978795_000002,1706978797_000192,122,+08:49.45,,,8,,18.0
130,01:36:29.36,18M,18M,RWTFAKY6,564,564,00564,Mark Messmer,11:46:29 am,1706978788.05,05:40,05:22,10.59,03:32,03:20,17.04,19M~01:42:06~11:52 am,FINISH~02:25:51~12:35 pm,10:09:59 am,M,11,4,SPLIT1,05:40 min/mile,05:22 min/mile,00:05:39.91,01:36:29.36,01:36:29.36,marathon,USA,us,Castle Rock,1706960788.05,1706978797_000011,1706978797_000012,123,+08:51.33,,,3,,18.0
131,01:36:34.37,18M,18M,RYRDG8XB,592,592,00592,Owen Ritz,11:46:34 am,1706978793.06,05:59,05:22,10.05,03:43,03:21,16.17,19M~01:42:29~11:52 am,FINISH~02:25:24~12:35 pm,10:09:59 am,M,10,6,SPLIT1,05:59 min/mile,05:22 min/mile,00:05:58.37,01:36:34.37,01:36:34.37,marathon,USA,us,Washington,1706960793.06,1706978802_000277,1706978802_000278,124,+08:56.34,,Pacers Running//GRC New Balance,-1,,18.0
132,01:36:36.64,18M,18M,RGB4WPR7,566,566,00566,Kevin Wood,11:46:36 am,1706978795.33,05:57,05:23,10.11,03:42,03:21,16.27,19M~01:42:43~11:52 am,FINISH~02:26:27~12:36 pm,10:09:59 am,M,14,10,SPLIT1,05:57 min/mile,05:23 min/mile,00:05:56.03,01:36:36.64,01:36:36.64,marathon,USA,us,Winooski,1706960795.33,1706978803_000186,1706984556_000063,,,,Strawberry Canyon Track Club,,,18.0
133,01:36:40.50,18M,18M,RM9U3PVY,484,484,00484,Zachary Ornelas,11:46:40 am,1706978799.19,05:45,05:23,10.44,03:35,03:21,16.80,19M~01:42:21~11:52 am,FINISH~02:24:08~12:34 pm,10:09:59 am,M,2,4,SPLIT1,05:45 min/mile,05:23 min/mile,00:05:44.89,01:36:40.50,01:36:40.50,marathon,USA,us,Ann Arbor,1706960799.19,1706978809_000010,1706978809_000011,125,+09:02.47,,,3,,18.0
134,01:36:41.34,18M,18M,R2U8J9KZ,546,546,00546,Henry Sterling,11:46:41 am,1706978800.03,05:38,05:23,10.67,03:30,03:21,17.17,19M~01:42:19~11:52 am,FINISH~02:27:14~12:37 pm,10:09:59 am,M,8,6,SPLIT1,05:38 min/mile,05:23 min/mile,00:05:37.47,01:36:41.34,01:36:41.34,marathon,USA,us,Scottsdale,1706960800.03,1706978809_000039,1706978809_000040,126,+09:03.31,,Tracksmith,6,,18.0
135,01:36:41.43,18M,18M,RVDSN4C6,574,574,00574,Marcus Graham,11:46:41 am,1706978800.12,05:37,05:23,10.70,03:29,03:21,17.23,19M~01:42:18~11:52 am,FINISH~02:24:24~12:34 pm,10:09:59 am,M,6,6,SPLIT1,05:37 min/mile,05:23 min/mile,00:05:36.31,01:36:41.43,01:36:41.43,marathon,USA,us,Colorado Springs,1706960800.12,1706978811_000015,1706978811_000016,127,+09:03.40,,,6,,18.0
136,01:36:44.91,18M,18M,R57V8CN6,577,577,00577,Dylan Belles,11:46:44 am,1706978803.60,05:50,05:23,10.30,03:38,03:21,16.58,19M~01:42:38~11:52 am,FINISH~02:25:59~12:35 pm,10:09:59 am,M,14,6,SPLIT1,05:50 min/mile,05:23 min/mile,00:05:49.43,01:36:44.91,01:36:44.91,marathon,USA,us,Flagstaff,1706960803.60,1706978813_000020,1706978813_000021,128,+09:06.88,,Team Run Flagstaff,-1,,18.0
137,01:36:50.53,18M,18M,RKBNZ3A6,464,464,00464,Thomas Slattery,11:46:50 am,1706978809.22,05:55,05:23,10.14,03:41,03:21,16.33,19M~01:42:43~11:52 am,FINISH~02:27:18~12:37 pm,10:09:59 am,M,10,9,SPLIT1,05:55 min/mile,05:23 min/mile,00:05:54.88,01:36:50.53,01:36:50.53,marathon,USA,us,Alexandria,1706960809.22,1706978817_000181,1706978817_000182,129,+09:12.50,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706968438_thomas-slattery-1966.jpeg?v=9,Tracksmith / Pacers Running//GRC New Balance,0,,18.0
138,01:36:55.17,18M,18M,RN5JTCEW,406,406,00406,Sam Chelanga,11:46:54 am,1706978813.86,06:14,05:24,9.65,03:52,03:21,15.52,19M~01:42:19~11:52 am,FINISH~02:21:11~12:31 pm,10:09:59 am,M,10,15,SPLIT1,06:14 min/mile,05:24 min/mile,00:06:13.19,01:36:55.17,01:36:55.17,marathon,USA,us,Colorado Springs,1706960813.86,1706978823_000001,1706978966_000263,,,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706759877_sam-chelanga-4831.jpg?v=15,NIKE / U.S. Army WCAP,,,18.0
139,01:36:59.98,18M,18M,RCTWRBS3,507,507,00507,Chad Beyer,11:46:59 am,1706978818.67,05:59,05:24,10.03,03:43,03:21,16.15,19M~01:43:13~11:53 am,FINISH~02:28:59~12:38 pm,10:09:59 am,M,6,4,SPLIT1,05:59 min/mile,05:24 min/mile,00:05:58.78,01:36:59.98,01:36:59.98,marathon,USA,us,Tempe,1706960818.67,1706978829_000031,1706978829_000032,130,+09:21.95,,,1,,18.0
140,01:37:06.51,18M,18M,RSG7KDVW,526,526,00526,Alberto Mena,11:47:06 am,1706978825.20,05:26,05:24,11.04,03:23,03:22,17.77,19M~01:42:29~11:52 am,FINISH~02:21:50~12:31 pm,10:09:59 am,M,10,4,SPLIT1,05:26 min/mile,05:24 min/mile,00:05:25.99,01:37:06.51,01:37:06.51,marathon,USA,us,New York,1706960825.20,1706978834_000268,1706978834_000269,131,+09:28.48,,,7,,18.0
141,01:37:09.09,18M,18M,RKCBJ7ZW,584,584,00584,Brian Harvey,11:47:08 am,1706978827.78,05:30,05:24,10.92,03:25,03:22,17.57,19M~01:42:40~11:52 am,FINISH~02:23:47~12:33 pm,10:09:59 am,M,13,6,SPLIT1,05:30 min/mile,05:24 min/mile,00:05:29.75,01:37:09.09,01:37:09.09,marathon,USA,us,Belmont,1706960827.78,1706978836_000305,1706978839_000198,132,+09:31.06,,Boston Athletic Association,3,,18.0
142,01:37:13.99,18M,18M,RNHZRADJ,506,506,00506,Phillip Reid,11:47:13 am,1706978832.68,05:35,05:25,10.78,03:28,03:22,17.35,19M~01:42:49~11:52 am,FINISH~02:25:41~12:35 pm,10:09:59 am,M,5,6,SPLIT1,05:35 min/mile,05:25 min/mile,00:05:34.02,01:37:13.99,01:37:13.99,marathon,USA,us,San Luis Obispo,1706960832.68,1706978843_000011,1706978843_000012,133,+09:35.96,,HOKA Aggie Running Club,3,,18.0
143,01:37:20.40,18M,18M,RPTFDVUW,483,483,00483,Mitch Ammons,11:47:20 am,1706978839.09,05:41,05:25,10.58,03:32,03:22,17.03,19M~01:43:05~11:53 am,FINISH~02:26:03~12:36 pm,10:09:59 am,M,16,4,SPLIT1,05:41 min/mile,05:25 min/mile,00:05:40.23,01:37:20.40,01:37:20.40,marathon,USA,us,Austin,1706960839.09,1706978849_000036,1706978849_000037,134,+09:42.37,,,3,,18.0
144,01:37:23.47,18M,18M,RRDFSL5M,508,508,00508,Connor Rockett,11:47:23 am,1706978842.16,05:53,05:25,10.20,03:40,03:22,16.42,19M~01:43:19~11:53 am,FINISH~02:27:24~12:37 pm,10:09:59 am,M,12,6,SPLIT1,05:53 min/mile,05:25 min/mile,00:05:52.95,01:37:23.47,01:37:23.47,marathon,USA,us,Sherborn,1706960842.16,1706978851_000040,1706978851_000041,135,+09:45.44,,Tracksmith Boston Hares,-1,,18.0
145,01:37:34.99,18M,18M,RXY7MVDJ,557,557,00557,Paxton Smith,11:47:34 am,1706978853.68,05:30,05:26,10.92,03:25,03:23,17.58,19M~01:43:06~11:53 am,FINISH~02:25:38~12:35 pm,10:09:59 am,M,1,4,SPLIT1,05:30 min/mile,05:26 min/mile,00:05:29.53,01:37:34.99,01:37:34.99,marathon,USA,us,Miami,1706960853.68,1706978861_000020,1706978863_000216,136,+09:56.96,,,6,,18.0
146,01:37:35.25,18M,18M,RZ7B9AC8,595,595,00595,Johnny Rutford,11:47:34 am,1706978853.94,05:30,05:26,10.91,03:26,03:23,17.56,19M~01:43:06~11:53 am,FINISH~02:23:37~12:33 pm,10:09:59 am,M,7,6,SPLIT1,05:30 min/mile,05:26 min/mile,00:05:29.98,01:37:35.25,01:37:35.25,marathon,USA,us,Beaverton,1706960853.94,1706978863_000023,1706978863_000024,137,+09:57.22,,Bowerman Track Club,4,,18.0
147,01:37:39.66,18M,18M,R4NVSJK2,598,598,00598,Spencer Friske,11:47:39 am,1706978858.35,05:34,05:26,10.78,03:28,03:23,17.35,19M~01:43:08~11:53 am,FINISH~02:25:44~12:35 pm,10:09:59 am,M,6,4,SPLIT1,05:34 min/mile,05:26 min/mile,00:05:33.84,01:37:39.66,01:37:39.66,marathon,USA,us,Boston,1706960858.35,1706978867_000032,1706978867_000033,138,+10:01.63,,,5,,18.0
148,01:37:52.67,18M,18M,RF8X4UHS,599,599,00599,Duriel Hardy,11:47:52 am,1706978871.36,05:34,05:27,10.81,03:27,03:23,17.39,19M~01:43:22~11:53 am,FINISH~02:23:43~12:33 pm,10:09:59 am,M,11,4,SPLIT1,05:34 min/mile,05:27 min/mile,00:05:33.10,01:37:52.67,01:37:52.67,marathon,USA,us,Austin,1706960871.36,1706978881_000027,1706978881_000028,139,+10:14.64,,,7,,18.0
149,01:37:59.10,18M,18M,RSZ5A9RM,500,500,00500,Zachary Ripley,11:47:58 am,1706978877.79,05:58,05:27,10.07,03:43,03:23,16.21,19M~01:44:05~11:54 am,FINISH~02:37:48~12:47 pm,10:09:59 am,M,14,4,SPLIT1,05:58 min/mile,05:27 min/mile,00:05:57.51,01:37:59.10,01:37:59.10,marathon,USA,us,Rockford,1706960877.79,1706978887_000032,1706978887_000033,140,+10:21.07,,,-1,,18.0
150,01:38:04.78,18M,18M,R2JWABXN,474,474,00474,Travis Morrison,11:48:04 am,1706978883.47,05:49,05:27,10.32,03:37,03:24,16.62,19M~01:43:56~11:53 am,FINISH~02:28:06~12:38 pm,10:09:59 am,M,6,4,SPLIT1,05:49 min/mile,05:27 min/mile,00:05:48.69,01:38:04.78,01:38:04.78,marathon,USA,us,Salt Lake City,1706960883.47,1706978893_000025,1706978893_000026,141,+10:26.75,,,3,,18.0
151,01:38:07.55,18M,18M,RVLXK568,545,545,00545,Cameron Dickson,11:48:07 am,1706978886.24,06:03,05:28,9.92,03:46,03:24,15.97,19M~01:44:06~11:54 am,FINISH~02:29:30~12:39 pm,10:09:59 am,M,11,6,SPLIT1,06:03 min/mile,05:28 min/mile,00:06:02.81,01:38:07.55,01:38:07.55,marathon,USA,us,Somerville,1706960886.24,1706978895_000035,1706978895_000036,142,+10:29.52,,Tracksmith Boston Hares,-2,,18.0
152,01:38:07.73,18M,18M,R3SZCFXL,594,594,00594,Henry Williams,11:48:07 am,1706978886.42,05:40,05:28,10.61,03:31,03:24,17.07,19M~01:43:40~11:53 am,FINISH~02:31:37~12:41 pm,10:09:59 am,M,12,6,SPLIT1,05:40 min/mile,05:28 min/mile,00:05:39.45,01:38:07.73,01:38:07.73,marathon,USA,us,Ithaca,1706960886.42,1706978895_000067,1706978897_000212,143,+10:29.70,,Bergen Elite,4,,18.0
153,01:38:11.85,18M,18M,RRLUDGNK,587,587,00587,Johnny Hogue,11:48:11 am,1706978890.54,05:44,05:28,10.48,03:34,03:24,16.87,19M~01:44:06~11:54 am,FINISH~02:30:47~12:40 pm,10:09:59 am,M,12,4,SPLIT1,05:44 min/mile,05:28 min/mile,00:05:43.42,01:38:11.85,01:38:11.85,marathon,USA,us,Los Angeles,1706960890.54,1706978899_000033,1706978901_000235,144,+10:33.82,,,4,,18.0
154,01:38:15.87,18M,18M,R4PWMFLA,588,588,00588,Daniel Schubert,11:48:15 am,1706978894.56,05:48,05:28,10.37,03:36,03:24,16.70,19M~01:44:00~11:53 am,FINISH~02:28:10~12:38 pm,10:09:59 am,M,7,4,SPLIT1,05:48 min/mile,05:28 min/mile,00:05:47.01,01:38:15.87,01:38:15.87,marathon,USA,us,Durham,1706960894.56,1706978905_000046,1706978905_000047,145,+10:37.84,,,4,,18.0
155,01:38:18.85,18M,18M,RA3KBWNS,549,549,00549,Matthew Welch,11:48:18 am,1706978897.54,06:14,05:28,9.64,03:52,03:24,15.52,19M~01:43:47~11:53 am,FINISH~02:23:15~12:33 pm,10:09:59 am,M,3,12,SPLIT1,06:14 min/mile,05:28 min/mile,00:06:13.28,01:38:18.85,01:38:18.85,marathon,USA,us,Bellingham,1706960897.54,1706978907_000013,1706979809_000082,,,,,,,18.0
156,01:38:50.23,18M,18M,RWEAUK9H,439,439,00439,Kevin Lewis,11:48:49 am,1706978928.92,06:34,05:30,9.16,04:05,03:25,14.74,19M~01:45:27~11:55 am,FINISH~02:36:34~12:46 pm,10:09:59 am,M,5,6,SPLIT1,06:34 min/mile,05:30 min/mile,00:06:33.15,01:38:50.23,01:38:50.23,marathon,USA,us,Richfield,1706960928.92,1706978937_000036,1706978939_000217,146,+11:12.20,,Minnesota Distance Elite,-1,,18.0
157,01:38:59.54,18M,18M,RNGK369U,431,431,00431,John Raneri,11:48:59 am,1706978938.23,06:31,05:30,9.22,04:03,03:26,14.84,19M~01:45:23~11:55 am,FINISH~02:29:52~12:39 pm,10:09:59 am,M,15,10,SPLIT1BU,06:31 min/mile,05:30 min/mile,00:06:30.39,01:38:59.54,01:38:59.54,marathon,USA,us,Flagstaff,1706960938.23,1706978949_000075,1706984591_000027,,,,McKirdy Trained,,,18.0
158,01:39:01.28,18M,18M,R5DJLACR,522,522,00522,Adam Sjolund,11:49:00 am,1706978939.97,06:13,05:31,9.65,03:52,03:26,15.54,19M~01:45:26~11:55 am,FINISH~02:33:57~12:43 pm,10:09:59 am,M,16,4,SPLIT1,06:13 min/mile,05:31 min/mile,00:06:12.90,01:39:01.28,01:39:01.28,marathon,USA,us,Bonney Lake,1706960939.97,1706978947_000231,1706978947_000232,147,+11:23.25,,,4,,18.0
159,01:39:03.99,18M,18M,RWS7CUDT,521,521,00521,Noah Steffen,11:49:03 am,1706978942.68,06:24,05:31,9.40,03:59,03:26,15.12,19M~01:45:18~11:55 am,FINISH~02:31:00~12:40 pm,10:09:59 am,M,15,4,SPLIT1,06:24 min/mile,05:31 min/mile,00:06:23.05,01:39:03.99,01:39:03.99,marathon,USA,us,Grand Rapids,1706960942.68,1706978950_000231,1706978950_000232,148,+11:25.96,,,2,,18.0
160,01:39:08.74,18M,18M,RDU3THBG,560,560,00560,Kurt Roeser,11:49:08 am,1706978947.43,05:46,05:31,10.42,03:35,03:26,16.77,19M~01:44:58~11:54 am,FINISH~02:30:55~12:40 pm,10:09:59 am,M,6,6,SPLIT1,05:46 min/mile,05:31 min/mile,00:05:45.54,01:39:08.74,01:39:08.74,marathon,USA,us,Longmont,1706960947.43,1706978957_000064,1706978959_000218,149,+11:30.71,,Brooks,5,,18.0
161,01:39:37.50,18M,18M,RUTPA5F8,479,479,00479,Brendan Martin,11:49:37 am,1706978976.19,05:47,05:33,10.38,03:36,03:27,16.70,19M~01:45:27~11:55 am,FINISH~02:27:27~12:37 pm,10:09:59 am,M,12,6,SPLIT1,05:47 min/mile,05:33 min/mile,00:05:46.86,01:39:37.50,01:39:37.50,marathon,USA,us,Brooklyn,1706960976.19,1706978985_000049,1706978986_000275,150,+11:59.47,,EMPIRE ELITE TC,6,,18.0
162,01:39:38.58,18M,18M,RAR5ZY9P,611,611,00611,Alexander Taylor,11:49:38 am,1706978977.27,05:43,05:33,10.50,03:34,03:27,16.89,19M~01:45:11~11:55 am,FINISH~02:25:08~12:35 pm,10:09:59 am,M,13,6,SPLIT1,05:43 min/mile,05:33 min/mile,00:05:42.93,01:39:38.58,01:39:38.58,marathon,USA,us,Lincoln,1706960977.27,1706978986_000277,1706978986_000278,151,+12:00.55,,Tracksmith Boston Hares,6,,18.0
163,01:39:47.86,18M,18M,RF6JDVN5,538,538,00538,Matt Lenehan,11:49:47 am,1706978986.55,06:27,05:33,9.32,04:01,03:27,14.99,19M~01:45:55~11:55 am,FINISH~02:30:23~12:40 pm,10:09:59 am,M,15,6,SPLIT1BU,06:27 min/mile,05:33 min/mile,00:06:26.45,01:39:47.86,01:39:47.86,marathon,USA,us,San Francisco,1706960986.55,1706978997_000065,1706978997_000066,152,+12:09.83,,Peninsula Distance Club,1,,18.0
164,01:40:07.57,18M,18M,REA5MLHV,582,582,00582,Daniel Vassallo,11:50:07 am,1706979006.26,05:42,05:34,10.53,03:33,03:28,16.94,19M~01:45:44~11:55 am,FINISH~02:27:31~12:37 pm,10:09:59 am,M,8,6,SPLIT1,05:42 min/mile,05:34 min/mile,00:05:41.94,01:40:07.57,01:40:07.57,marathon,USA,us,Peabody,1706961006.26,1706979014_000285,1706979014_000286,153,+12:29.54,,Central Mass Striders,5,,18.0
165,01:40:54.94,18M,18M,RYUGLVJN,491,491,00491,Sergio Reyes,11:50:54 am,1706979053.63,06:03,05:37,9.93,03:46,03:30,15.98,19M~01:46:32~11:56 am,FINISH~02:26:58~12:36 pm,10:09:59 am,M,14,13,SPLIT1,06:03 min/mile,05:37 min/mile,00:06:02.65,01:40:54.94,01:40:54.94,marathon,USA,us,Los Osos,1706961053.63,1706979063_000127,1706979194_000213,,,,HOKA Aggie Running Club,,,18.0
166,01:41:33.98,18M,18M,RC4GVB2R,496,496,00496,Swarnjit Boyal,11:51:33 am,1706979092.67,06:00,05:39,10.02,03:44,03:31,16.12,19M~01:47:47~11:57 am,FINISH~02:32:31~12:42 pm,10:09:59 am,M,3,6,SPLIT1,06:00 min/mile,05:39 min/mile,00:05:59.41,01:41:33.98,01:41:33.98,marathon,USA,us,Yuba City,1706961092.67,1706979103_000087,1706979103_000088,154,+13:55.95,,HOKA Aggie Running Club,5,,18.0
167,01:42:20.06,18M,18M,RPKAXBJ9,589,589,00589,Jakob Kintzele,11:52:19 am,1706979138.75,06:33,05:42,9.18,04:04,03:32,14.77,19M~01:48:50~11:58 am,FINISH~02:41:57~12:51 pm,10:09:59 am,M,15,4,SPLIT1,06:33 min/mile,05:42 min/mile,00:06:32.33,01:42:20.06,01:42:20.06,marathon,USA,us,Chesterton,1706961138.75,1706979149_000005,1706979149_000006,155,+14:42.03,,,5,,18.0
168,01:42:58.64,18M,18M,R2WN7P3S,519,519,00519,Tyler Sickler,11:52:58 am,1706979177.33,06:15,05:44,9.62,03:53,03:34,15.48,19M~01:48:46~11:58 am,FINISH~02:38:36~12:48 pm,10:09:59 am,M,8,6,SPLIT1,06:15 min/mile,05:44 min/mile,00:06:14.31,01:42:58.64,01:42:58.64,marathon,USA,us,Vacaville,1706961177.33,1706979187_000032,1706979187_000033,156,+15:20.61,,SRA Elite,5,,18.0
169,01:45:05.42,18M,18M,R5GPZ8TE,539,539,00539,Matthew Rand,11:55:05 am,1706979304.11,07:10,05:51,8.39,04:27,03:38,13.50,19M~01:52:16~12:02 pm,FINISH~02:50:35~1:00 pm,10:09:59 am,M,15,6,SPLIT1,07:10 min/mile,05:51 min/mile,00:07:09.29,01:45:05.42,01:45:05.42,marathon,USA,us,Portland,1706961304.11,1706979313_000051,1706979313_000052,157,+17:27.39,,,5,,18.0
170,01:45:20.60,18M,18M,RU7N3WLT,585,585,00585,Kevin Colon,11:55:20 am,1706979319.29,06:33,05:52,9.16,04:05,03:39,14.75,19M~01:51:58~12:01 pm,FINISH~02:45:10~12:55 pm,10:09:59 am,M,3,6,SPLIT1,06:33 min/mile,05:52 min/mile,00:06:32.82,01:45:20.60,01:45:20.60,marathon,USA,us,Longmont,1706961319.29,1706979329_000051,1706979329_000052,158,+17:42.57,,Lobo Running Club,5,,18.0
0,01:32:30.83,19M,19M,RY6EH98C,408,408,00408,Zachery Panning,11:42:30 am,1706978549.52,04:53,04:53,12.30,03:02,03:02,19.79,20M~01:37:22~11:47 am,FINISH~02:10:50~12:20 pm,10:09:59 am,M,14,15,SPLIT2,04:53 min/mile,04:53 min/mile,00:04:52.80,01:32:30.83,01:32:30.83,marathon,USA,us,Lake Orion,1706960549.52,1706978559_000141,1706981144_000276,1,,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706760011_zachery-panning-3594.jpg?v=15,Hansons-Brooks Distance Project,0,,19.0
1,01:32:31.50,19M,19M,RP9SBG5V,404,404,00404,Conner Mantz,11:42:31 am,1706978550.19,04:53,04:53,12.29,03:02,03:02,19.78,20M~01:37:22~11:47 am,FINISH~02:09:05~12:19 pm,10:09:59 am,M,2,23,SPLIT2,04:53 min/mile,04:53 min/mile,00:04:52.85,01:32:31.50,01:32:31.50,marathon,USA,us,Provo,1706960550.19,1706978559_000182,1706980786_000095,2,+00:00.67,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706759805_conner-mantz-8140.jpeg?v=23,NIKE,0,,19.0
2,01:32:31.83,19M,19M,RJPNKRLD,405,405,00405,Clayton Young,11:42:31 am,1706978550.52,04:53,04:53,12.31,03:02,03:02,19.81,20M~01:37:23~11:47 am,FINISH~02:09:06~12:19 pm,10:09:59 am,M,6,28,SPLIT2,04:53 min/mile,04:53 min/mile,00:04:52.52,01:32:31.83,01:32:31.83,marathon,USA,us,Springville,1706960550.52,1706978559_000185,1706980789_000037,3,+00:01.00,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706759843_clayton-young-3954.jpeg?v=28,ASICS / Run Elite Program,0,,19.0
3,01:32:36.65,19M,19M,RM5R6TB3,418,418,00418,Elkanah Kibet,11:42:36 am,1706978555.34,04:57,04:53,12.15,03:05,03:02,19.56,20M~01:37:38~11:47 am,FINISH~02:10:02~12:20 pm,10:09:59 am,M,6,22,SPLIT2,04:57 min/mile,04:53 min/mile,00:04:56.26,01:32:36.65,01:32:36.65,marathon,USA,us,Colorado Springs,1706960555.34,1706978565_000161,1706981079_000324,4,+00:05.82,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706760734_elkanah-kibet2-5137.jpg?v=22,ASICS,0,,19.0
4,01:32:37.10,19M,19M,R45BZHDE,421,421,00421,Andrew Colley,11:42:36 am,1706978555.79,04:58,04:53,12.09,03:05,03:02,19.46,20M~01:37:30~11:47 am,FINISH~02:07:46~12:17 pm,10:09:59 am,M,16,15,SPLIT2,04:58 min/mile,04:53 min/mile,00:04:57.65,01:32:37.10,01:32:37.10,marathon,USA,us,Blowing Rock,1706960555.79,1706978565_000165,1706983548_000035,,,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706761047_andrew-colley-3362.jpg?v=15,ZAP Endurance,,,19.0
5,01:32:38.51,19M,19M,RVSU8XZM,409,409,00409,Leonard Korir,11:42:38 am,1706978557.20,04:55,04:53,12.21,03:04,03:02,19.64,20M~01:37:31~11:47 am,FINISH~02:09:57~12:19 pm,10:09:59 am,M,15,24,SPLIT2,04:55 min/mile,04:53 min/mile,00:04:54.94,01:32:38.51,01:32:38.51,marathon,USA,us,Colorado Springs,1706960557.20,1706978567_000170,1706983398_000105,5,+00:07.68,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706760069_leonard-korir-1950.jpg?v=24,NIKE / U.S. Army WCAP,0,,19.0
